id,date,month,year,average_price,total_volume,plu_4046_sold,plu_4225_sold,plu_4770_sold,total_bags,small_bags,large_bags,xlarge_bags,type,region,metropolitan_region
33,2017-05-14,May,2017,0.92,6551804,3340446.93,1114123.07,22104.73,2075129.27,1494262.46,545591.74,35275.07,Conventional,South Central,Region
33,2017-05-14,May,2017,1.17,6370622.3,2375685.35,1570244.89,134825.51,2289866.55,2216400.16,4798.87,68667.52,Conventional,California,Region
33,2017-05-14,May,2017,1.33,1894833.35,874405.39,415178.47,7813.52,597435.97,535679.03,49821.03,11935.91,Conventional,Plains,Region
33,2017-05-14,May,2017,1.67,4163120.72,235696.82,2525304.86,15247.5,1386871.54,1204975.59,162343.17,19552.78,Conventional,North East,Region
33,2017-05-14,May,2017,1.31,3047596.25,721743.92,1036404.83,30170.73,1259276.77,1104012.3,148638.5,6625.97,Conventional,Mid South,Region
33,2017-05-14,May,2017,1.19,3901825.7,649626.44,1290414.96,302082.61,1659701.69,944331.4,681254.13,34116.16,Conventional,Great Lakes,Region
33,2017-05-14,May,2017,1.53,391189.88,7559.58,295163.55,2628.5,85838.25,41685.89,44152.36,0,Conventional,Northern New England,Region
33,2017-05-14,May,2017,1.36,3560841.76,1996527.25,387915.89,8542.18,1167856.44,781111.52,343498.72,43246.2,Conventional,South East,Region
1,2015-12-20,December,2015,0.94,4695737.21,1676601.43,1543280.76,266689.82,1209165.2,1061703.58,136747.1,10714.52,Conventional,California,Region
1,2015-12-20,December,2015,1.05,2044020.93,446433.13,1024405.09,96387.48,476795.23,434534.42,38523.1,3737.71,Conventional,Mid South,Region
1,2015-12-20,December,2015,1.12,2206305.07,1449139.49,211595.53,10520.4,535049.65,399343.68,135633.67,72.3,Conventional,South East,Region
1,2015-12-20,December,2015,1.2,3190120.04,72576.52,2330694.41,14909.65,771939.46,709816.2,60823.26,1300,Conventional,North East,Region
1,2015-12-20,December,2015,1.01,2504745.45,383701.76,1337404.03,241580.61,542059.05,358218.65,122999.48,60840.92,Conventional,Great Lakes,Region
1,2015-12-20,December,2015,0.81,4565207.85,2166801.03,1226508.86,412828.75,759069.21,555356.92,95639.5,108072.79,Conventional,South Central,Region
1,2015-12-20,December,2015,1.13,1139861.64,497437.17,341262.17,27253.71,273908.59,255725.09,16936.24,1247.26,Conventional,Plains,Region
1,2015-12-20,December,2015,1.17,284808.22,2616.13,232459.75,3820.83,45911.51,45911.51,0,0,Conventional,Northern New England,Region
8,2018-01-28,January,2018,0.82,7110840.99,3754423.75,780891.92,46906.91,2528618.41,2119296.19,408000.54,1321.68,Conventional,South Central,Region
8,2018-01-28,January,2018,1.27,4199974.24,2420770.45,355406.02,16642.51,1407155.26,901796.49,485922.1,19436.67,Conventional,South East,Region
8,2018-01-28,January,2018,1.18,3857262.14,818434.82,1243174.16,259671.42,1535981.74,1200021.74,312985.52,22974.48,Conventional,Great Lakes,Region
8,2018-01-28,January,2018,1.23,5680957.63,418911.03,3730287.55,8112.22,1523646.83,1278588.12,242866.49,2192.22,Conventional,North East,Region
8,2018-01-28,January,2018,1.44,441977,11731.68,360982.52,1920.26,67342.54,31388.47,35837.4,116.67,Conventional,Northern New England,Region
8,2018-01-28,January,2018,0.99,2533937.56,1387712.4,515698.93,6371.3,624154.93,474701.92,149437.52,15.49,Conventional,Plains,Region
8,2018-01-28,January,2018,1.16,6134040.58,2254631.8,2185495.65,121090.87,1572822.26,1480527.7,24545.94,67748.62,Conventional,California,Region
8,2018-01-28,January,2018,1.19,3647362.37,778524.44,1643934.63,24013.62,1200889.68,1039975.99,157317.79,3595.9,Conventional,Mid South,Region
16,2016-09-04,September,2016,1.4,4019648.55,358039.67,2446669.38,38848.69,1176090.81,1109685.27,62681.63,3723.91,Conventional,North East,Region
16,2016-09-04,September,2016,0.96,4804279.06,2776884.75,664439.79,12528.81,1350425.71,771445.27,574732.66,4247.78,Conventional,South East,Region
16,2016-09-04,September,2016,0.78,6802635.25,3749548.89,1321331.51,18544.3,1713210.55,1488491.11,188922.83,35796.61,Conventional,South Central,Region
16,2016-09-04,September,2016,1.2,3127950.4,954420.93,1150320.87,86826.84,936381.76,832619.08,100199.03,3563.65,Conventional,Mid South,Region
16,2016-09-04,September,2016,1.08,6681646.14,2501655.4,2179345.27,107653.45,1892992.02,1819641.81,47476.91,25873.3,Conventional,California,Region
16,2016-09-04,September,2016,1.38,374902.91,83711.04,209147.77,6202.12,75841.98,75401.98,0,440,Conventional,Northern New England,Region
16,2016-09-04,September,2016,1.3,3084199.23,512921.31,1430594.08,158776.84,981907,779092.84,197492.55,5321.61,Conventional,Great Lakes,Region
16,2016-09-04,September,2016,1.1,1933628.13,931227.39,541981.42,6177.12,454242.2,409642.51,30741.42,13858.27,Conventional,Plains,Region
37,2015-04-12,April,2015,0.97,2160085.64,1423163.45,471484.38,12343.11,253094.7,246327.83,5726.34,1040.53,Conventional,Plains,Region
37,2015-04-12,April,2015,1,3781504.91,2801179.62,292733.49,23471.11,664120.69,371569.32,292551.37,0,Conventional,South East,Region
37,2015-04-12,April,2015,0.8,5930072.71,3851189.34,1385674.25,102729.01,590480.11,536034.76,54424.19,21.16,Conventional,South Central,Region
37,2015-04-12,April,2015,1.16,306250.63,2160.72,214309.89,58.52,89721.5,89699.64,21.86,0,Conventional,Northern New England,Region
37,2015-04-12,April,2015,1.33,3203213.09,93987.65,2102179.57,5306.97,1001738.9,920108.45,81630.45,0,Conventional,North East,Region
37,2015-04-12,April,2015,1.06,5636644.51,2848184,1988818.23,185198.77,614443.51,532714.02,79865.3,1864.19,Conventional,California,Region
37,2015-04-12,April,2015,1.13,2829416.58,665283.33,1298472.42,185691.58,679969.25,635124.32,44745.79,99.14,Conventional,Mid South,Region
37,2015-04-12,April,2015,1.11,2895992.9,548501.37,1403326.56,190091.28,754073.69,688965.8,60642.37,4465.52,Conventional,Great Lakes,Region
32,2017-05-21,May,2017,0.94,6084796.99,3262539.84,1043850.3,20820.97,1757585.88,1269469.83,460424.96,27691.09,Conventional,South Central,Region
32,2017-05-21,May,2017,1.35,5599003.03,2077113.57,1627754.26,137755.31,1756379.89,1685046.63,3942.61,67390.65,Conventional,California,Region
32,2017-05-21,May,2017,1.38,3609377.95,2047913.44,423449.51,7101.98,1130913.02,714273.47,375844.67,40794.88,Conventional,South East,Region
32,2017-05-21,May,2017,1.54,393289.53,10135.32,314676.72,2188.89,66288.6,34182.37,32016.23,90,Conventional,Northern New England,Region
32,2017-05-21,May,2017,1.34,3415474.26,605625.06,1302177.14,268428.07,1239243.99,750032.2,434987.85,54223.94,Conventional,Great Lakes,Region
32,2017-05-21,May,2017,1.33,1840889.79,832263.81,420870.92,7303.17,580451.89,534882.58,31630.61,13938.7,Conventional,Plains,Region
32,2017-05-21,May,2017,1.66,4110305.09,302107.66,2678109.07,15192.54,1114895.82,951882.76,160311.39,2701.67,Conventional,North East,Region
32,2017-05-21,May,2017,1.34,3232304.82,740206.13,1308057.07,32390.63,1151650.99,953595.56,193338.02,4717.41,Conventional,Mid South,Region
0,2015-12-27,December,2015,0.98,3024956.05,2045752.24,275823.43,13994.48,689385.9,425319.18,264039.61,27.11,Conventional,South East,Region
0,2015-12-27,December,2015,1.01,2580602.96,336673.7,1411808.83,254629.93,577490.5,400003.8,98401.09,79085.61,Conventional,Great Lakes,Region
0,2015-12-27,December,2015,1.1,1306923.23,571602.6,404837.9,25188.57,305294.16,279127.08,24838.63,1328.45,Conventional,Plains,Region
0,2015-12-27,December,2015,1.21,304598.42,2601.32,250270.9,12123.24,39602.96,39602.96,0,0,Conventional,Northern New England,Region
0,2015-12-27,December,2015,1.05,2065131.33,435246.31,1022861.71,103811.97,503211.34,464119.16,35717.26,3374.92,Conventional,Mid South,Region
0,2015-12-27,December,2015,0.81,4831664.77,2295315.43,1290847.05,392846.12,852656.17,663310,105317.59,84028.58,Conventional,South Central,Region
0,2015-12-27,December,2015,1.2,3156360.2,69920.54,2313155.65,35858.35,737425.66,690116.94,46305.06,1003.66,Conventional,North East,Region
0,2015-12-27,December,2015,0.9,5040365.47,1833946.59,1760956.02,232755.85,1212707.01,1090140.07,110737.35,11829.59,Conventional,California,Region
7,2018-02-04,February,2018,1.22,7508650.27,480603.9,5402444.45,14403.38,1611198.54,1275859.94,329682.23,5656.37,Conventional,North East,Region
7,2018-02-04,February,2018,0.91,3316494.76,1609104.94,827998.81,9830.1,869560.91,678696.23,190573.14,291.54,Conventional,Plains,Region
7,2018-02-04,February,2018,0.8,10894677.77,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.8,Conventional,California,Region
7,2018-02-04,February,2018,0.95,7516415.07,4492704.7,625805.92,17920.43,2379984.02,1405622.59,963895.82,10465.61,Conventional,South East,Region
7,2018-02-04,February,2018,1.06,847261.25,22674.34,754096.71,2247.4,68242.8,34218.15,33787.99,236.66,Conventional,Northern New England,Region
7,2018-02-04,February,2018,0.81,7094764.73,1410647.88,2875747.93,667141.61,2141227.31,1436877.51,573049.04,131300.76,Conventional,Great Lakes,Region
7,2018-02-04,February,2018,0.65,10323174.59,4772921.95,1623613.82,38521.35,3888117.47,3351508.25,508738.57,27870.65,Conventional,South Central,Region
7,2018-02-04,February,2018,0.96,5286412.87,1259113.31,1697962.55,30102.36,2299234.65,2012145.29,280722.16,6367.2,Conventional,Mid South,Region
15,2016-09-11,September,2016,1.08,3431698.41,1673305.36,497550.12,10177.7,1250665.23,791919.62,455458.67,3286.94,Conventional,South East,Region
15,2016-09-11,September,2016,1.44,343314.74,35007.16,237320.7,7204.93,63781.95,63234.18,537.77,10,Conventional,Northern New England,Region
15,2016-09-11,September,2016,1.12,6059764.51,2297601.9,1976499.46,114241.36,1671421.79,1576949.54,66072.42,28399.83,Conventional,California,Region
15,2016-09-11,September,2016,1.3,3078051.63,552133.48,1351448.1,156892.83,1017577.22,787725.17,228409.21,1442.84,Conventional,Great Lakes,Region
15,2016-09-11,September,2016,1.28,4456957.62,703699.41,2632018.36,25571.12,1095668.73,1028147.48,67007.79,513.46,Conventional,North East,Region
15,2016-09-11,September,2016,1.18,3068639.36,938277.4,1164893.69,82491.6,882976.67,747297.58,133300.76,2378.33,Conventional,Mid South,Region
15,2016-09-11,September,2016,0.82,6236078.55,3652516.49,1003811.64,15092.69,1564657.73,1379670.23,173092.74,11894.76,Conventional,South Central,Region
15,2016-09-11,September,2016,1.18,1697761.29,780495.39,488705.89,5273.03,423286.98,392942.12,25530.48,4814.38,Conventional,Plains,Region
36,2015-04-19,April,2015,1.18,2711008.32,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,Conventional,Mid South,Region
36,2015-04-19,April,2015,1.13,346561.62,2156.47,284389.27,78.27,59937.61,59936.64,0.97,0,Conventional,Northern New England,Region
36,2015-04-19,April,2015,1.31,3786141.18,110954.74,2552885.19,6389.9,1115911.35,984678.78,131232.57,0,Conventional,North East,Region
36,2015-04-19,April,2015,1.12,1801956.87,1055547.01,433296.82,33180.04,279933,272779.43,5725.48,1428.09,Conventional,Plains,Region
36,2015-04-19,April,2015,0.82,5593885.09,3657278.94,1183497.85,114923.71,638184.59,538970.63,99203.37,10.59,Conventional,South Central,Region
36,2015-04-19,April,2015,1.05,5871080.81,3024466.22,2070974.14,177354.82,598285.63,524767.96,71988.59,1529.08,Conventional,California,Region
36,2015-04-19,April,2015,1.14,2857156.51,2014443.63,214218.14,23684.96,604809.78,455795.5,149014.28,0,Conventional,South East,Region
36,2015-04-19,April,2015,1.06,3857605.11,615564.03,2140254.41,383840.98,717945.69,609139.49,84879.59,23926.61,Conventional,Great Lakes,Region
31,2017-05-28,May,2017,1.66,445049.68,10552.04,357297.24,2336.14,74864.26,41798.08,32252.85,813.33,Conventional,Northern New England,Region
31,2017-05-28,May,2017,1.38,1975524.7,833904.89,499191.31,10560.99,631867.51,584294.01,29543.77,18029.73,Conventional,Plains,Region
31,2017-05-28,May,2017,1.37,3562841.46,580440.94,1365403.08,269625.44,1347372,776304.5,523114.36,47953.14,Conventional,Great Lakes,Region
31,2017-05-28,May,2017,1.38,3380161.63,750399.45,1352784.05,35153.44,1241824.69,1002083.8,230580.56,9160.33,Conventional,Mid South,Region
31,2017-05-28,May,2017,0.96,6549043.84,3495036.65,1267551.42,27015.73,1759440.04,1322192.06,405650.84,31597.14,Conventional,South Central,Region
31,2017-05-28,May,2017,1.71,4529672.68,265254.03,2874935.5,14156.23,1375326.92,1067433.44,283132.09,24761.39,Conventional,North East,Region
31,2017-05-28,May,2017,1.32,6160751.92,2307940.04,1793496.44,153502.24,1905813.2,1829396.11,3223.85,73193.24,Conventional,California,Region
31,2017-05-28,May,2017,1.38,3916908.69,2252109.64,450910.1,5062.46,1208826.49,789659.56,371172.96,47993.97,Conventional,South East,Region
51,2016-01-03,January,2016,1.07,4524219.73,96146.84,3588931.66,53765.74,785375.49,731458.46,52073.39,1843.64,Conventional,North East,Region
51,2016-01-03,January,2016,1.01,2967929.65,675102.33,1566127.03,150716.62,575983.67,504610.53,64629.99,6743.15,Conventional,Mid South,Region
51,2016-01-03,January,2016,1.06,3280451.38,2208431.81,339054.7,17650.77,715314.1,482358.65,232943.41,12.04,Conventional,South East,Region
51,2016-01-03,January,2016,0.73,7730431.28,2315175.35,2856102.41,257268.16,2301885.36,1950428.5,340852.13,10604.73,Conventional,California,Region
51,2016-01-03,January,2016,0.96,553828.14,3485.03,492915.32,17575.69,39852.1,39852.1,0,0,Conventional,Northern New England,Region
51,2016-01-03,January,2016,0.92,4065583.41,604697.28,2200074.78,543717.88,717093.47,438279.98,147920.69,130892.8,Conventional,Great Lakes,Region
51,2016-01-03,January,2016,0.94,2171818.57,999388.89,840637.85,19331.34,312460.49,291734.88,19418.04,1307.57,Conventional,Plains,Region
51,2016-01-03,January,2016,0.79,5693942.07,2512692.22,2024262.18,361423.55,795564.12,682311.74,109448.15,3804.23,Conventional,South Central,Region
6,2018-02-11,February,2018,0.98,6718358.1,2787033.93,1781591.88,119593.17,2030139.12,1930311.89,31301.69,68525.54,Conventional,California,Region
6,2018-02-11,February,2018,1.11,617475.89,19640,512849.57,3564.09,81422.23,35046.08,45221.71,1154.44,Conventional,Northern New England,Region
6,2018-02-11,February,2018,1.1,3803512.06,1000333.25,1266291.36,24733.63,1512153.82,1303270.27,199986.79,8896.76,Conventional,Mid South,Region
6,2018-02-11,February,2018,0.97,5141310.45,3028127.72,399356.06,16907.18,1696919.49,1077827.17,608625.73,10466.59,Conventional,South East,Region
6,2018-02-11,February,2018,1.05,4104031.93,998859.86,1221482.58,336456.51,1547232.98,1080233.43,398603.44,68396.11,Conventional,Great Lakes,Region
6,2018-02-11,February,2018,1.24,5694136.21,565852.47,3782154.05,14275.87,1331853.82,1134698.11,186733.68,10422.03,Conventional,North East,Region
6,2018-02-11,February,2018,1.06,2198997.16,957709.32,540048.54,6998.12,694241.18,526134.96,167565.02,541.2,Conventional,Plains,Region
6,2018-02-11,February,2018,0.7,8043965.41,3886584.49,917502.14,24745.18,3215133.6,2589009.32,574460.87,51663.41,Conventional,South Central,Region
14,2016-09-18,September,2016,1.24,1641724.15,826479.75,439168.23,5721.42,370354.75,326207.49,38375.04,5772.22,Conventional,Plains,Region
14,2016-09-18,September,2016,1.28,2785256.41,850690.32,1019588.17,70265.42,844712.5,707259.08,137295.64,157.78,Conventional,Mid South,Region
14,2016-09-18,September,2016,1.11,3403999.22,1501212.7,566389.42,9444.29,1326952.81,706832.05,617002.43,3118.33,Conventional,South East,Region
14,2016-09-18,September,2016,1.48,316980.64,24643.99,235008.38,4265.21,53063.06,52433.61,548.89,80.56,Conventional,Northern New England,Region
14,2016-09-18,September,2016,1.45,3442454.03,409569.22,1938470.57,17881,1076533.24,1009926.82,66387.53,218.89,Conventional,North East,Region
14,2016-09-18,September,2016,1.28,2996317.15,536657.14,1278413.08,150023.52,1031223.41,741802.17,280261.57,9159.67,Conventional,Great Lakes,Region
14,2016-09-18,September,2016,0.86,6130653.55,3357771.2,1103971.44,16478.55,1652432.36,1446564.1,189481.99,16386.27,Conventional,South Central,Region
14,2016-09-18,September,2016,1.22,5471565.28,1888694.03,1934688.42,112714.97,1535467.86,1434869.76,59481.09,41117.01,Conventional,California,Region
35,2015-04-26,April,2015,0.83,5578980.69,3637682.35,1248422.73,73076.91,619798.7,519975.08,99430.45,393.17,Conventional,South Central,Region
35,2015-04-26,April,2015,1.15,4923565.04,2421009.67,1729486.77,196469.02,576599.58,548252.41,26483.99,1863.18,Conventional,California,Region
35,2015-04-26,April,2015,1.2,2699614.5,698128.52,1125853,192090.19,683542.79,642966.9,39078.44,1497.45,Conventional,Mid South,Region
35,2015-04-26,April,2015,1.36,3646363.66,110930.88,2492744.36,7040.21,1035648.21,902141.63,132855.85,650.73,Conventional,North East,Region
35,2015-04-26,April,2015,1.14,3234024.32,609506.22,1580854.41,294073.96,749589.73,615887.17,116500.49,17202.07,Conventional,Great Lakes,Region
35,2015-04-26,April,2015,1.16,3011225.49,2170188.85,220781.47,23844.72,596410.45,461692.75,133263.53,1454.17,Conventional,South East,Region
35,2015-04-26,April,2015,1.13,1787071.74,1022915.7,447514.72,23878.2,292763.12,278730.74,6240.25,7792.13,Conventional,Plains,Region
35,2015-04-26,April,2015,1.24,311879.23,1960.76,253562.76,79.62,56276.09,56259.03,17.06,0,Conventional,Northern New England,Region
30,2017-06-04,June,2017,1.31,2136102.71,958508.87,499135.71,11013.14,667444.99,620312.74,35312.21,11820.04,Conventional,Plains,Region
30,2017-06-04,June,2017,1.66,401637.7,8209.2,322243.99,2107.52,69076.99,31580.39,36384.93,1111.67,Conventional,Northern New England,Region
30,2017-06-04,June,2017,1.33,3649478.04,559144.79,1336833.13,287895.63,1465604.49,858903.25,564981.58,41719.66,Conventional,Great Lakes,Region
30,2017-06-04,June,2017,1.34,4237221.91,2520206.31,473205.61,4226.6,1239583.39,719958.99,474483.44,45140.96,Conventional,South East,Region
30,2017-06-04,June,2017,1.43,3212276.31,699461.68,1357927.08,31609.48,1123278.07,916401.72,187872.39,19003.96,Conventional,Mid South,Region
30,2017-06-04,June,2017,0.93,6585882.05,3465782.2,1015653.58,20437.22,2084009.05,1636585.91,413725.96,33697.18,Conventional,South Central,Region
30,2017-06-04,June,2017,1.2,6507093.57,2378539.46,1580024.38,141320.44,2407209.29,2348867.54,4428.25,53913.5,Conventional,California,Region
30,2017-06-04,June,2017,1.74,4096560.83,241585.33,2718513.23,12943.73,1123518.54,923263.95,179473.2,20781.39,Conventional,North East,Region
50,2016-01-10,January,2016,1.24,343406.89,2398.06,270035.12,11133.28,59840.43,59836.86,3.57,0,Conventional,Northern New England,Region
50,2016-01-10,January,2016,1.2,3890225.41,96952.31,2696731.85,34789.19,1061752.06,976499.36,85149.37,103.33,Conventional,North East,Region
50,2016-01-10,January,2016,1.04,2871898.66,603274.41,1439156.96,141334.22,688133.07,601246.48,85472.6,1413.99,Conventional,Mid South,Region
50,2016-01-10,January,2016,0.87,6303406.82,1736168.01,2173554.18,261931.07,2131753.56,1793640.16,321613.97,16499.43,Conventional,California,Region
50,2016-01-10,January,2016,0.93,4132191.54,2536173.86,558424.29,17017.65,1020575.74,489927.14,530648.6,0,Conventional,South East,Region
50,2016-01-10,January,2016,0.84,5647635.02,2683172.73,1900834.74,263562.26,800065.29,656702.11,140938.24,2424.94,Conventional,South Central,Region
50,2016-01-10,January,2016,1.06,3310201.06,503914.83,1753942.06,352247.15,700097.02,488806.3,185907.38,25383.34,Conventional,Great Lakes,Region
50,2016-01-10,January,2016,1.08,1670524.63,750885.43,510181.5,36259.27,373198.43,310260.35,59405.46,3532.62,Conventional,Plains,Region
5,2018-02-18,February,2018,1.25,3135330.32,709218.57,1150144.86,24776.61,1251190.28,1015372.21,224403.31,11414.76,Conventional,Mid South,Region
5,2018-02-18,February,2018,1.31,4112725.9,371846.83,2539306.99,6573.57,1194998.51,976712.55,207823.43,10462.53,Conventional,North East,Region
5,2018-02-18,February,2018,1.2,1807033.26,772199.5,506014.94,6634.13,522184.69,422152.59,99678.78,353.32,Conventional,Plains,Region
5,2018-02-18,February,2018,0.78,7057862,3904868.07,1066061.08,25700.92,2061231.93,1513446.56,496221.25,51564.12,Conventional,South Central,Region
5,2018-02-18,February,2018,1.23,4082887.98,2267185.54,315802.19,16241.89,1483658.36,996473.57,475690.59,11494.2,Conventional,South East,Region
5,2018-02-18,February,2018,1.2,3351722.04,639056.82,856103.82,251048.73,1605512.67,1146466.95,412433.13,46612.59,Conventional,Great Lakes,Region
5,2018-02-18,February,2018,1.1,6379219.83,2086478.7,2413234.64,114573.33,1764933.16,1640897.04,47009.82,77026.3,Conventional,California,Region
5,2018-02-18,February,2018,1.35,395298.31,16084.53,297489.92,1168.92,80554.94,39537.13,40374.48,643.33,Conventional,Northern New England,Region
13,2016-09-25,September,2016,1.15,6075588.68,2357903.8,1924933.51,117423.95,1675327.42,1583961.67,53653.13,37712.62,Conventional,California,Region
13,2016-09-25,September,2016,1.37,2834326.48,484580.09,1282328.66,144883.2,922534.53,642865.75,263775.26,15893.52,Conventional,Great Lakes,Region
13,2016-09-25,September,2016,1.32,3266161.45,1398879.9,588359.56,9605.99,1269316,691449.32,573138.62,4728.06,Conventional,South East,Region
13,2016-09-25,September,2016,1.58,315399.04,23189.93,236472.99,3706.18,52029.94,52018.36,11.58,0,Conventional,Northern New England,Region
13,2016-09-25,September,2016,0.98,5344837.49,2674487.17,1129009.2,15830.87,1525510.25,1094936.72,409425.49,21148.04,Conventional,South Central,Region
13,2016-09-25,September,2016,1.37,2568161.45,748452.52,947415.59,73332.83,798960.51,698140.82,100819.69,0,Conventional,Mid South,Region
13,2016-09-25,September,2016,1.53,3458790.86,446786.96,1993513.53,18241.6,1000248.77,950223.22,49098.88,926.67,Conventional,North East,Region
13,2016-09-25,September,2016,1.35,1419113.4,673110.96,360990.42,5573.18,379438.84,333274.27,39397.54,6767.03,Conventional,Plains,Region
34,2015-05-03,May,2015,1.24,4597313.41,129459.52,3365962.7,13487.57,1088403.62,954844.81,132615.75,943.06,Conventional,North East,Region
34,2015-05-03,May,2015,1.07,3410467.52,793989.95,1557507.45,364283.54,694686.58,624533.81,68904.63,1248.14,Conventional,Mid South,Region
34,2015-05-03,May,2015,1.05,3901054.42,719493.66,2200706.49,327171.65,653682.62,493009.35,146837.36,13835.91,Conventional,Great Lakes,Region
34,2015-05-03,May,2015,0.88,8567534.49,4340117.03,3403145.1,192473.92,631798.44,609388.58,19735.89,2673.97,Conventional,California,Region
34,2015-05-03,May,2015,0.97,4986270.76,3682277.46,383803.95,40064.12,880125.23,496136.95,382606.34,1381.94,Conventional,South East,Region
34,2015-05-03,May,2015,1.01,2333238.9,1485535.26,508885.83,17406.31,321411.5,311074.95,6744.66,3591.89,Conventional,Plains,Region
34,2015-05-03,May,2015,0.78,6558729.33,3520801.33,2265493.71,58510.13,713924.16,546260.44,166650.78,1012.94,Conventional,South Central,Region
34,2015-05-03,May,2015,1.16,366987.36,2322.24,304233.27,59.55,60372.3,60354.57,17.73,0,Conventional,Northern New England,Region
29,2017-06-11,June,2017,1.31,2120488.01,948624.24,478847.61,7878.02,685138.14,642268.81,27923.27,14946.06,Conventional,Plains,Region
29,2017-06-11,June,2017,1.33,4151016.69,2451659.18,483092.03,4402.35,1211863.13,691324.55,449983.89,70554.69,Conventional,South East,Region
29,2017-06-11,June,2017,1.22,6177216.24,2302944.62,1517908.04,188258.15,2168105.43,2095827.24,5598.97,66679.22,Conventional,California,Region
29,2017-06-11,June,2017,1.27,3714237.95,596035.19,1338515.62,248948.07,1530739.07,867501.26,619111.8,44126.01,Conventional,Great Lakes,Region
29,2017-06-11,June,2017,0.93,6526488.94,3540683.7,1042887.71,21574.2,1921343.33,1496503.74,401617.34,23222.25,Conventional,South Central,Region
29,2017-06-11,June,2017,1.34,3150788.24,640517.27,1365909.57,31604.96,1112756.44,900866.53,167944.28,43945.63,Conventional,Mid South,Region
29,2017-06-11,June,2017,1.68,4060850.93,246826.64,2632016.93,13643.55,1168363.81,778716.02,350202.79,39445,Conventional,North East,Region
29,2017-06-11,June,2017,1.62,406486.08,9491.92,326672.5,2468.8,67852.86,26940.61,37008.92,3903.33,Conventional,Northern New England,Region
49,2016-01-17,January,2016,1.12,1495176.98,634914.42,499796.45,25612.84,334853.27,301751.78,28186.72,4914.77,Conventional,Plains,Region
49,2016-01-17,January,2016,0.81,5735627.03,2836077.92,1756468.7,373209.85,769870.56,621920.46,136801.89,11148.21,Conventional,South Central,Region
49,2016-01-17,January,2016,1.08,447078.92,3556.39,328749.75,22335.05,92437.73,92437.73,0,0,Conventional,Northern New England,Region
49,2016-01-17,January,2016,1.09,2913810.18,1721272.85,425617.01,16861.86,750058.46,507151.29,242855.86,51.31,Conventional,South East,Region
49,2016-01-17,January,2016,1.05,3001683.91,631861.3,1547484.48,136752.83,685585.3,613646.83,70548.01,1390.46,Conventional,Mid South,Region
49,2016-01-17,January,2016,1.09,4891516.5,102211.78,3491028.64,77510.23,1220765.85,1153104.63,67661.22,0,Conventional,North East,Region
49,2016-01-17,January,2016,0.9,6000013.23,1653347.69,2336705.19,250106.17,1759854.18,1579233.6,162289.68,18330.9,Conventional,California,Region
49,2016-01-17,January,2016,1.05,3166941.66,364949.96,1695887.65,357831.91,748272.14,554459.07,167786.33,26026.74,Conventional,Great Lakes,Region
4,2018-02-25,February,2018,1.19,3920643.53,663042.81,1184034.99,408305.47,1665260.26,1129063.14,433394.02,102803.1,Conventional,Great Lakes,Region
4,2018-02-25,February,2018,1.24,3349766.24,786103.03,1219846.07,25950.6,1317866.54,1104688,201778.2,11400.34,Conventional,Mid South,Region
4,2018-02-25,February,2018,1.38,399308.69,22334.63,293596.94,1398.78,81978.34,37405.1,43809.91,763.33,Conventional,Northern New England,Region
4,2018-02-25,February,2018,1.3,4525386.69,413430.69,2459409.32,7486.34,1645060.34,1357273.92,275551.97,12234.45,Conventional,North East,Region
4,2018-02-25,February,2018,1.13,2115879.93,879720.97,527659.45,9044.15,699455.36,641489.04,57064.05,902.27,Conventional,Plains,Region
4,2018-02-25,February,2018,0.76,7648478.57,3888705.13,989820.91,28149.02,2741803.51,2257193.31,420376.57,64233.63,Conventional,South Central,Region
4,2018-02-25,February,2018,1.23,4302561.08,2378306.98,346795.18,16966.25,1560492.67,1104205.56,445832.46,10454.65,Conventional,South East,Region
4,2018-02-25,February,2018,1.03,6750361.46,2666133.31,1947660.32,110662.05,2025905.78,1908897.38,42064.35,74944.05,Conventional,California,Region
12,2016-10-02,October,2016,1.59,3257752.57,208054.74,2048824.18,17032.95,983840.7,922618.7,60122.74,1099.26,Conventional,North East,Region
12,2016-10-02,October,2016,1.52,291185.37,18423.35,222357.93,3193.18,47210.91,47207.35,3.56,0,Conventional,Northern New England,Region
12,2016-10-02,October,2016,1.19,5652496.31,2359102.44,1664176.22,121961.08,1507256.57,1420423.91,58294.32,28538.34,Conventional,California,Region
12,2016-10-02,October,2016,1.38,2540672.44,662661.76,965796.82,77380.74,834833.12,709302.35,123116.88,2413.89,Conventional,Mid South,Region
12,2016-10-02,October,2016,1.38,3106952.74,1267964.11,621971.41,10940.09,1206077.13,602427.54,602149.59,1500,Conventional,South East,Region
12,2016-10-02,October,2016,1.38,2618805.67,389791.16,1183844.04,129395.86,915774.61,591584.72,307678.2,16511.69,Conventional,Great Lakes,Region
12,2016-10-02,October,2016,1.37,1352081.51,598896.04,378848.86,5181.48,369155.13,314559.24,49039.38,5556.51,Conventional,Plains,Region
12,2016-10-02,October,2016,1.01,5006659.75,2488198.8,1053485.59,17352.41,1447622.95,1091904.2,338402.33,17316.42,Conventional,South Central,Region
33,2015-05-10,May,2015,1.05,578436.76,2739.66,503984.46,78.56,71634.08,71253.97,380.11,0,Conventional,Northern New England,Region
